Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116
Region,Country,Industry,Edition,Category,Subcategory,Lowest Level,Hierarchy level,Data Type,National Brand Owner,2013 (%),2014 (%),2015 (%),2016 (%),2017 (%),2018 (%),2019 (%),2020 (%),2021 (%),2022 (%),Current/Constant,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Currency Conversion,Unit,Unit 2013,Unit 2014,Unit 2015,Unit 2016,Unit 2017,Unit 2018,Unit 2019,Unit 2020,Unit 2021,Unit 2022,Rank 2013,Rank 2014,Rank 2015,Rank 2016,Rank 2017,Rank 2018,Rank 2019,Rank 2020,Rank 2021,Rank 2022,Currency Conversion,Unit,Growth% 2013-2014,Growth% 2014-2015,Growth% 2015-2016,Growth% 2016-2017,Growth% 2017-2018,Growth% 2018-2019,Growth% 2019-2020,Growth% 2020-2021,Growth% 2021-2022,Historic Period Growth Years,Historic PGrowth%,Historic CAGR%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Hindustan Unilever Ltd,1.2622106706,1.103700197,1.1236090732,1.1460899053,1.1917897175,1.2370530112,1.2726047393,0.7933459819,0.8032490969,0.9834365186,Current Prices,Local Currency,INR million,7269.0528850555,7250.7185440063,8344.6959762573,9606.3115673065,11162.6498908997,12976.3867797852,14823.3498077393,9368.0400085449,10304.899887085,13475.2543029785,Year-on-Year Exchange Rates,USD million,124.062750377,118.8020984837,130.1034988298,142.8657741676,171.4129321134,189.7039756993,210.4974274095,126.4186562368,139.3684647478,172.7952736916,Year-on-Year Exchange Rates,GBP million,79.3712122662,72.1554445316,85.1451506133,105.8575859176,133.0949995805,142.2179088489,164.9387675372,98.6064983513,101.3268042772,126.7396013248,Year-on-Year Exchange Rates,EUR million,93.4393828125,89.5447932146,117.3089856654,129.1556784293,152.0943505951,160.7096734862,188.0348392614,110.9292365795,117.8188339097,149.470434921,Year-on-Year Exchange Rates,CHF million,114.9974996819,108.7275683762,125.2091779818,140.7728627741,168.7970631112,185.0903276838,209.1478581859,118.7040595399,127.4022427778,152.8573831249,Year-on-Year Exchange Rates,JPY million,12108.1553472865,12573.7721335451,15748.2512539298,15542.7818891309,19227.6267142376,20947.7161303582,22946.2542349003,13498.2992098595,15296.2916129304,18495.9988190933,13,13,14,15,14,13,13,18,17,16,Local Currency,INR million,-0.2522246204,15.0878485437,15.1187723871,16.2012059747,16.2482645842,14.2332612252,-36.8021389898,10.0005964715,30.7655042808,2017-2022,20.7173425189,3.8374306106
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Bikanervala Foods Pvt Ltd,0.5322604227,0.5811341805,0.5979905074,0.6936935783,0.7684268444,0.82339079,0.8772806937,0.9263003085,0.8976990295,0.8695833073,Current Prices,Local Currency,INR million,3065.2800292969,3817.7399902344,4441.0899658203,5814.4100341797,7197.3098144531,8637.1701660156,10218.5998535156,10938,11516.6000976563,11915.2136230469,Year-on-Year Exchange Rates,USD million,52.315903753,62.5531827711,69.2417488684,86.4723348853,110.521425529,126.2682399262,145.108157656,147.6047562411,155.756086164,152.7906303507,Year-on-Year Exchange Rates,GBP million,33.4699713577,37.9921968325,45.3146855323,64.0723971361,85.8152818639,94.661195002,113.7019154007,115.1316473865,113.2413023728,112.0668590241,Year-on-Year Exchange Rates,EUR million,39.4023648767,47.1482565346,62.4324433894,78.1740283322,98.0654390275,106.9694377011,129.6233851223,129.5195140712,131.6725450007,132.1661263209,Year-on-Year Exchange Rates,CHF million,48.4931867697,57.2486138182,66.6369662293,85.2055588786,108.834799161,123.1973648303,144.177820853,138.5972948518,142.3828176589,135.1609648947,Year-on-Year Exchange Rates,JPY million,5105.8765652904,6620.5014594051,8381.3000284299,9407.576085997,12397.3418329499,13942.9405024478,15818.1917855749,15760.436187588,17094.9039208071,16354.7026383322,21,20,21,17,17,17,17,16,16,17,Local Currency,INR million,24.5478375139,16.3277220864,30.923040941,23.7840085605,20.0055352442,18.3095812298,7.0401048754,5.2898162155,3.4612083602,2017-2022,65.5509340326,10.6079458886
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Surya Food & Agro Pvt Ltd,1.4205227695,1.2847304156,1.1602059868,1.1660090346,1.1402378279,1.1189581404,1.0057315099,0.8872175049,0.7423169456,0.6686001483,Current Prices,Local Currency,INR million,8180.7699584961,8439.990020752,8616.4898986816,9773.2699890137,10679.7998657227,11737.6001586914,11714.799987793,10476.4998779297,9523.200012207,9161.3000488281,Year-on-Year Exchange Rates,USD million,139.6232545424,138.2881599336,134.3410816451,145.3487921297,163.9983182542,171.593946224,166.3547910581,141.3769620352,128.7963764549,117.4767699158,Year-on-Year Exchange Rates,GBP million,89.3263041478,83.990466337,87.9184013736,107.6973987684,127.3378608611,128.6411215851,130.3500691134,110.2739705422,93.6404462249,86.1653138189,Year-on-Year Exchange Rates,EUR million,105.1589674667,104.2320366671,121.1298401867,131.4004138904,145.5153786008,145.367575815,148.6027491258,124.0547790598,108.8814382305,101.6191213874,Year-on-Year Exchange Rates,CHF million,129.4209996235,126.5611934191,129.2873485591,143.2195057779,161.4956009163,167.4207386434,165.288235001,132.7495467723,117.7378774438,103.9217754262,Year-on-Year Exchange Rates,JPY million,13626.814260979,14636.1371891967,16261.1853370656,15812.9166140943,18395.919177604,18947.9490977369,18134.2801942486,15095.4660628437,14135.9592107777,12574.7085045386,12,12,13,14,15,14,16,17,18,18,Local Currency,INR million,3.1686511608,2.0912332538,13.4251894209,9.2756045595,9.9046827307,-0.1942489997,-10.5703905415,-9.0994117962,-3.8001928229,2017-2022,-14.218429521,-3.0207550309
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,DFM Foods Ltd,0.5940438529,0.5800671116,0.6614736912,0.5696345074,0.5829639154,0.6028356254,0.5807587111,0.5943209975,0.5739019342,0.5588222272,Current Prices,Local Currency,INR million,3421.0899047852,3810.7299194336,4912.5598754883,4774.5700683594,5460.2099609375,6323.5998535156,6764.7001953125,7017.9001464844,7362.6002197266,7657.0998535156,Year-on-Year Exchange Rates,USD million,58.3886002188,62.4383236552,76.5925121575,71.0077582175,83.8466321623,92.4457673235,96.0614170736,94.7042823593,99.5753768031,98.1881777608,Year-on-Year Exchange Rates,GBP million,37.3550801333,37.9224361913,50.1253313105,52.6137901826,65.1034162644,69.3050509996,75.2705243717,73.8693001517,72.3955360664,72.0177713102,Year-on-Year Exchange Rates,EUR million,43.9760907376,47.0616836885,69.0603249841,64.1935077857,74.3969484162,78.3163822844,85.8105172161,83.1006597891,84.1786899375,84.9342075189,Year-on-Year Exchange Rates,CHF million,54.1221520132,57.1434948638,73.7112035653,69.9675304438,82.5670798945,90.1974631992,95.4455352852,88.92502979,91.0258023802,86.8587871975,Year-on-Year Exchange Rates,JPY million,5698.5536739365,6608.3450045167,9271.0660087897,7725.1399423109,9405.1932055899,10208.155544483,10471.6229811617,10112.0101873772,10928.8281520822,10510.0584125526,20,21,18,22,23,23,23,19,19,19,Local Currency,INR million,11.3893532615,28.9138821,-2.8089185807,14.3602435981,15.8123936397,6.9754625848,3.7429589466,4.911726671,3.9999405781,2017-2022,40.2345314245,6.9968503321
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Devyani Food Industries Pvt Ltd,0.5974540592,0.6102405801,0.6325809707,0.6393764348,0.6666153764,0.683832746,0.639819288,0.4629460609,0.460198783,0.5442931379,Current Prices,Local Currency,INR million,3440.7292327881,4008.9534301758,4697.9826049805,5359.1338806152,6243.7139282227,7173.2400512695,7452.6401062012,5466.5900115967,5903.9000549316,7458.0192108154,Year-on-Year Exchange Rates,USD million,58.72378956,65.6861905944,73.2470033766,79.7014343494,95.8780685746,104.8667999394,105.8304357727,73.76985611,79.8472081918,95.6353358352,Year-on-Year Exchange Rates,GBP million,37.5695231008,39.8950552425,47.9358909681,59.0554419598,74.4453253286,78.6168921345,82.9252017903,57.5404565388,58.0523180131,70.1453464402,Year-on-Year Exchange Rates,EUR million,44.228542703,49.5097008294,66.0438170105,72.0528963999,85.0724177947,88.8389877738,94.5370650101,64.7312197777,67.5009585356,82.7259619763,Year-on-Year Exchange Rates,CHF million,54.4328491084,60.1159396204,70.4915483819,78.5338486138,94.4149090307,102.3164132031,105.1519215467,69.2681100449,72.9915007789,84.600503577,Year-on-Year Exchange Rates,JPY million,5731.2671564405,6952.0926262808,8866.1121579898,8670.9501807684,10754.7761414808,11579.7254566265,11536.5404457245,7876.7455697089,8763.5763455608,10236.8023203486,19,19,19,20,19,20,22,21,21,20,Local Currency,INR million,16.5146443949,17.1872581412,14.0730890518,16.5060262967,14.8873912824,3.8950328294,-26.6489467666,7.9996861372,26.3236020499,2017-2022,19.4484452131,3.6182134924
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Hatsun Agro Products Ltd,0.3733854693,0.4155679146,0.4610370783,0.5267743251,0.6123561381,0.716271379,0.7741191217,0.4199888674,0.4213649607,0.5146242709,Current Prices,Local Currency,INR million,2150.3214845657,2730.058391571,3423.9793395996,4415.3240242004,5735.5060863495,7513.5134620667,9016.9698257446,4959.3400650024,5405.7001152039,7051.490146637,Year-on-Year Exchange Rates,USD million,36.7000765834,44.7316585154,53.3838132953,65.6650245517,88.0740617169,109.8413140278,128.0445362193,66.9246828864,73.1093105414,90.4223506604,Year-on-Year Exchange Rates,GBP million,23.4794856621,27.1681455631,34.936591746,48.6550471501,68.3858391706,82.3462024381,100.3314304302,52.201224322,53.1535797103,66.3217947385,Year-on-Year Exchange Rates,EUR million,27.6411130231,33.7156259277,48.1339936662,59.3634888724,78.1479381745,93.0531985301,114.3806557761,58.7247499847,61.8048977688,78.2166536795,Year-on-Year Exchange Rates,CHF million,34.0184062694,40.938371644,51.3755851331,64.7030651262,86.729996219,107.1699458679,127.2235999853,62.8406580051,66.8321212246,79.9890159184,Year-on-Year Exchange Rates,JPY million,3581.8182909713,4734.30763014,6461.7916676293,7143.8884526238,9879.3898512818,12129.0271179481,13958.0921136959,7145.8550582391,8024.0629448366,9678.8046067685,26,24,22,23,22,19,19,22,22,21,Local Currency,INR million,26.9604759645,25.4178060869,28.9529984348,29.9000040521,31.0000085249,20.0100308766,-44.9999261299,9.0003920754,30.4454556553,2017-2022,22.9445151042,4.2177833357
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Unibic Foods India Pvt Ltd,0.130752197,0.2035173693,0.2924586964,0.3332691645,0.3569182107,0.3925924865,0.4322358585,0.5080424457,0.5225963596,0.5108372871,Current Prices,Local Currency,INR million,753,1337,2172,2793.3999023437,3343,4118.2001953125,5034.7001953125,5999.1000976563,6704.3999023438,6999.6000976563,Year-on-Year Exchange Rates,USD million,12.8516400295,21.90657446,33.8640017878,41.5436493822,51.3348924902,60.2046596664,71.4947331499,80.9559067087,90.6735564327,89.7569565228,Year-on-Year Exchange Rates,GBP million,8.2220509029,13.3051405531,22.16201377,30.7821132068,39.8594050648,45.1344299409,56.0208897385,63.145572964,65.9235338669,65.8337502109,Year-on-Year Exchange Rates,EUR million,9.6793703898,16.5116585069,30.5337806902,37.5569183847,45.5493470644,51.0029964405,63.865391712,71.036801016,76.6532996161,77.6410780343,Year-on-Year Exchange Rates,CHF million,11.912572192,20.0488762647,32.590083012,40.9350559131,50.5514897892,58.7404673237,71.0363565669,76.0156376925,82.8882952185,79.4003979288,Year-on-Year Exchange Rates,JPY million,1254.281832954,2318.5472226675,4099.0351021604,4519.6540948153,5758.3062027323,6647.9899315101,7793.6169743378,8644.0331205032,9951.8148763852,9607.5808463043,33,30,29,27,26,26,25,20,20,22,Local Currency,INR million,77.5564409031,62.4532535527,28.6095719311,19.6749522757,23.1887584598,22.2548675765,19.1550611741,11.7567600674,4.4030815526,2017-2022,109.3807986137,15.927740259
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Vadilal Industries Ltd,0.6326438558,0.6375020326,0.6652297845,0.6431122583,0.6361173446,0.646257146,0.6410254802,0.3138276334,0.3122139893,0.4196750584,Current Prices,Local Currency,INR million,3643.386759758,4188.0465564728,4940.4552154541,5390.446855545,5958.0604724884,6779.0810985565,7466.6898803711,3705.7600250244,4005.3999633789,5750.4760398865,Year-on-Year Exchange Rates,USD million,62.1825964469,68.6206086247,77.0274328952,80.1671232222,91.4915925233,99.104524072,106.0299481202,50.0080275353,54.170972034,73.7392451992,Year-on-Year Exchange Rates,GBP million,39.7823524535,41.6772984866,50.409961563,59.4004980108,71.0394094446,74.2970099547,83.0815330154,39.006240309,39.3846017514,54.0852902911,Year-on-Year Exchange Rates,EUR million,46.8335855527,51.7214618932,69.452475165,72.4738954996,81.1803063991,83.957416527,94.7152870087,43.8808043249,45.7948702266,63.7855238468,Year-on-Year Exchange Rates,CHF million,57.6389213797,62.8015162315,74.1297631625,78.9927153799,90.0953733589,96.6942773224,105.350154754,46.9563279245,49.5198346561,65.2308816899,Year-on-Year Exchange Rates,JPY million,6068.8364185783,7262.6654539359,9323.7105657448,8721.6138237519,10262.7390293102,10943.4366351085,11558.2892200723,5339.5862498548,5945.4984073209,7893.0457007743,18,17,17,19,21,22,21,26,25,23,Local Currency,INR million,14.9492719996,17.9656230855,9.108303192,10.5299918941,13.7799982034,10.1430971516,-50.3694396795,8.0857890509,43.5680853963,2017-2022,-3.4840940867,-0.7067380395
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Mother Dairy Fruit & Vegetable Pvt Ltd,0.6423424592,0.6311794821,0.6176403251,0.6232557321,0.6442251592,0.6701403541,0.6952612148,0.3290889694,0.3331976644,0.4064992584,Current Prices,Local Currency,INR million,3699.2408752441,4146.5107898712,4587.023065567,5224.0131607056,6034.0006275177,7029.6101722717,8098.4298400879,3885.9699325562,4274.599981308,5569.9384536743,Year-on-Year Exchange Rates,USD million,63.1358726573,67.940050387,71.5170153282,77.6919090368,92.6577246483,102.767050638,115.000905295,52.4399016872,57.8117636594,71.42418376,Year-on-Year Exchange Rates,GBP million,40.392226797,41.2639557697,46.8037147064,57.5664674334,71.9448624509,77.0427450791,90.1108760257,40.9031011181,42.031612186,52.3872695201,Year-on-Year Exchange Rates,EUR million,47.5515572281,51.2085042314,64.4839577831,70.2362149268,82.215013093,87.0601635642,102.7289359693,46.0147136003,48.8727101424,61.782961897,Year-on-Year Exchange Rates,CHF million,58.5225418085,62.1786699748,68.8266401865,76.5537618314,91.2437095753,100.2677303286,114.2635961299,49.2397989146,52.8480267216,63.1829423811,Year-on-Year Exchange Rates,JPY million,6161.8733406898,7190.6365561831,8656.7074402296,8452.3280942846,10393.5456897175,11347.8644629507,12536.2102645071,5599.2485965384,6345.0910304001,7645.2416218083,17,18,20,21,20,21,20,23,24,24,Local Currency,INR million,12.0908567382,10.6236857449,13.8867863979,15.5050809003,16.4999907394,15.2045368324,-52.0157609649,10.000850637,30.3031506581,2017-2022,-7.6907876298,-1.5877844723
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Havmor Foods Pvt Ltd,0.3626291708,0.3782404705,0.3934845669,0.4241628534,0.4628922693,0.5069773801,0.5568018836,0.3136201435,0.3117618921,0.3814629688,Current Prices,Local Currency,INR million,2088.3761177063,2484.837097168,2922.2877960205,3555.2538299561,4335.5839233398,5318.0700531006,6485.6501312256,3703.309928894,3999.5999984741,5226.8859405518,Year-on-Year Exchange Rates,USD million,35.6428394567,40.7137388856,45.5618596449,52.8739971862,66.5769472291,77.7457584489,92.0987958463,49.9749642841,54.0925304952,67.025168234,Year-on-Year Exchange Rates,GBP million,22.8031005897,24.7278285933,29.8175793625,39.1774288317,51.6942254839,58.2846993465,72.1655464653,38.9804509871,39.3275714149,49.160737555,Year-on-Year Exchange Rates,EUR million,26.8448419078,30.6871964051,41.0812590595,47.7999508114,59.0735916396,65.8631186257,82.2707549743,43.8517921417,45.728557588,57.9777492321,Year-on-Year Exchange Rates,CHF million,33.0384213362,37.261175392,43.8478829914,52.0994198476,65.5609411999,75.8549622078,91.5083197444,46.9252823315,49.4481281335,59.2915049171,Year-on-Year Exchange Rates,JPY million,3478.6350927144,4309.059200015,5514.9909090714,5752.3154909494,7468.0286563668,8584.9338282097,10039.6589650753,5336.0559350151,5936.8891092684,7174.3711851591,27,27,25,25,24,24,24,27,26,25,Local Currency,INR million,18.9841751254,17.6048039266,21.6599485786,21.9486464457,22.6609874733,21.9549585934,-42.8999428899,8.0006825048,30.6852170854,2017-2022,20.557831032,3.8099746975
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Mapro Foods Pvt Ltd,0.1206983386,0.1449585552,0.1743845537,0.203953482,0.2372763974,0.2657830607,0.2927273777,0.3176308928,0.336211965,0.3577246614,Current Prices,Local Currency,INR million,695.0999755859,952.299987793,1295.0999755859,1709.5,2222.3999023438,2788,3409.6999511719,3750.669921875,4313.2705078125,4901.6186523438,Year-on-Year Exchange Rates,USD million,11.8634457778,15.6033138301,20.1921122876,25.4238100886,34.1270296312,40.7582398109,48.419087269,50.6140720021,58.334762618,62.8542154026,Year-on-Year Exchange Rates,GBP million,7.5898371605,9.4768026823,13.214559619,18.8379839503,26.498216549,30.5557730822,37.9395828144,39.4789547366,42.4118546836,46.1014820111,Year-on-Year Exchange Rates,EUR million,8.9350997632,11.7606972285,18.2063989993,22.9840174065,30.2808448902,34.5287619183,43.2521926935,44.412593319,49.3148412053,54.3698141282,Year-on-Year Exchange Rates,CHF million,10.996585179,14.2801380869,19.4325118385,25.0513641189,33.6062297251,39.7669892505,48.1086563492,47.5253890157,53.3261208186,55.6018152554,Year-on-Year Exchange Rates,JPY million,1157.8370138967,1651.4229557545,2444.1345583489,2765.9300297834,3828.0763214531,4500.6544242669,5278.1485264193,5404.2963946258,6402.4924274753,6727.9125697358,35,33,32,33,29,29,28,24,23,26,Local Currency,INR million,37.0018732903,35.9970589297,31.9975316366,30.0029191193,25.4499695154,22.2991374165,9.999999284,15.0000026037,13.6404184126,2017-2022,120.5552046315,17.1395259433
Asia Pacific,India,Snacks,2023,Snacks,Snacks,no,0,Retail Value RSP,Procter & Gamble Hygiene & Health Care Ltd,0.4271759531,0.4174008961,0.40984613,0.3704091053,0.3427183537,0.3223525163,0.3016215869,0.3144831044,0.3097235412,0.3153269491,Current Prices,Local Currency,INR million,2460.1000976563,2742.1000976563,3043.8000488281,3104.6999511719,3210,3381.3999023438,3513.3000488281,3713.5,3973.4499511719,4320.6762695313,Year-on-Year Exchange Rates,USD million,41.9871459383,44.9289603336,47.4563767473,46.1733266691,49.2925530642,49.4332525525,49.8902496121,50.1124759829,53.7388645707,55.4047012205,Year-on-Year Exchange Rates,GBP million,26.8619763998,27.2879784666,31.0574302924,34.2125111732,38.2736135979,37.0592855511,39.0923365877,39.0877100539,39.0704412386,40.6375104723,Year-on-Year Exchange Rates,EUR million,31.623134185,33.8643383726,42.7894673829,41.7423092832,43.7371833912,41.8778881559,44.5663644538,43.9724552481,45.4295767038,47.925875582,Year-on-Year Exchange Rates,CHF million,38.9191500834,41.1189420818,45.6711308763,45.4969107674,48.5403177456,48.231023518,49.5703865798,47.0544024897,49.124828081,49.0118592971,Year-on-Year Exchange Rates,JPY million,4097.8205308612,4755.1896527279,5744.3108858674,5023.3301131404,5529.2141521898,5458.5769120155,5438.5194419286,5350.7386892127,5898.0727448583,5930.5168854046,24,23,24,26,27,27,27,25,27,27,Local Currency,INR million,11.4629482056,11.0025141471,2.0007852476,3.3916336678,5.3395608207,3.9007556129,5.6983448151,7.000133329,8.7386609276,2017-2022,34.600506839,6.1229561269
