Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Discounters,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Warehouse Clubs,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Food/drink/tobacco specialists,4,7.916122688,7.8922751946,7.9378534693,7.9446109131,8.1043813814,8.2167770025,8.1729956501,8.3044733536,8.3179668067,8.5501746063,8.6613455799,8.7771856337,5.8583685816,5.6950952763,6.1343995081,INR million (Historic Current Prices),18924.9775543213,22625.5273051858,27511.0698590875,33293.8283222318,40165.8743296862,47320.2991907597,53692.1994605064,61674.7470527887,69719.6444895267,80083.4276657104,90855.4195027351,102237.0017650127,69177.1717653275,73062.4994153976,84054.834051609,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",435.0053690271,467.3917464665,601.8088457682,713.4977360399,752.0259599562,807.627425347,879.7398394931,961.5809136533,1036.875695203,1229.7559525771,1328.2306227453,1451.8058425876,933.5234572927,988.1326830668,1077.8481599298,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",237.2954288043,299.7616965963,389.65116734,445.2225872889,474.4782456683,516.6931058228,534.3173226814,629.2986157661,768.2816869914,954.8542573448,995.7523606951,1137.5866647235,728.1479015251,718.4145076022,790.5658711592,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",297.2383610729,336.3335247213,454.4198083369,513.1483255303,585.2835014004,608.2745057447,663.0869573475,867.0180481732,937.3720517814,1091.1599882907,1125.2242284795,1296.8808294202,819.1436891448,835.3442127507,932.3543972101,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",471.1492483739,507.8986909273,627.5836419471,633.6622740255,705.2254773469,748.6141836062,805.1370705783,925.4075166653,1021.6859902595,1210.9891043766,1295.9277226392,1442.4978310463,876.5559400411,903.2912876852,953.4812244162,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",44961.9354742277,43715.7930893044,52820.2777745697,56941.5668479496,60003.4827731909,78822.0340038721,93109.8728033417,116393.624809505,112804.7138692063,137943.4335218434,146667.4482616969,158260.8698533928,99676.5771846094,108451.8344936218,115372.8216479006,INR million (Historic Current Prices),19.5537867363,21.5930549949,21.0197512956,20.6406002366,17.8121974947,13.4654691088,14.8672389518,13.0440704197,14.8649397915,13.4509625162,12.5271363278,-32.3364627571,5.6164881433,15.0451116841,2017-2022,4.9590864198,0.9727090604
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Small Local Grocers,4,83.0926584258,82.4915670377,82.3446618414,82.0946132736,81.5984363143,80.9777295509,80.4341717595,79.7231669324,79.1355010638,77.9192838561,77.1709766285,76.2808992087,79.0102711523,78.0454386327,76.7714860739,INR million (Historic Current Prices),198648.6007881165,236486.3308029175,285390.72347641,344037.4853363037,404407.4907455444,466349.5661315917,528409.3835906981,592079.2259140015,663298.9922790526,729814.725402832,809504.8731536865,888522.899307251,932974.2611083986,1001246.6056823732,1051939.0713500974,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",4566.0930188438,4885.2677632007,6242.9655686962,7372.8369271494,7571.7244182236,7959.3051152998,8657.9203492797,9231.202562083,9864.6315365259,11206.9878750564,11834.2875710562,12617.3764314024,12590.1845300867,13541.3447774264,13489.1776922289,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",2490.8037417793,3133.1664799288,4042.1121068785,4600.6502425412,4777.2533262712,5092.0981025983,5258.4600734713,6041.2835900672,7309.2809422517,8701.7591271531,8871.9681538946,9886.5555924326,9820.3386040066,9845.1338643643,9893.8643771244,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",3120.0028828675,3515.4222093699,4714.0005287885,5302.5521069952,5892.8888297886,5994.6483157133,6525.7406833694,8323.3965171595,8917.9734333063,9943.9378462811,10025.5383919868,11270.9517563999,11047.5747796397,11447.5355248626,11668.335674403,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",4945.4821641506,5308.6540798308,6510.3447642944,6547.8674665554,7100.5168059514,7377.7196191709,7923.7205300786,8883.9369807746,9720.119669666,11035.9622013891,11546.4747449634,12536.4822222741,11821.878657519,12378.680485528,11932.736113027,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",471949.0707475885,456925.8150929194,547940.0606926958,588398.34457837,604141.1598593034,776804.500139198,916336.6557634035,1117381.9200190846,1073201.87275211,1257103.3981850091,1306779.658832411,1375415.9893326028,1344311.6938070012,1486221.1399228566,1443881.0121118748,INR million (Historic Current Prices),19.0475693585,20.6795853728,20.5496384555,17.5475080427,15.3167477862,13.307574825,12.0493398302,12.028756161,10.0280166106,10.9192299055,9.7612786253,5.0028380626,7.3177093324,5.0629350831,2017-2022,44.1378249486,7.5859583597
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,    Non-Grocery Retailers,3,0.4108295705,0.3990366329,0.3770560244,0.3621282553,0.3494556977,0.3523209493,0.3557718085,0.3609513534,0.3694784666,0.6619648486,0.6492101247,0.6624178742,0.6635277905,2.5279337709,2.7753484439,INR million (Historic Current Prices),982.1652225099,1143.9558316907,1306.8034913833,1517.5867132059,1731.9265935886,2029.0112201399,2337.2300343459,2680.6737131165,3096.8995108604,6200.1557292938,6810.0571298599,7715.8693227768,7835.1123341764,32430.91655159,38028.408905983,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",22.5758336483,23.6315161562,28.5865255268,32.5223844382,32.4268743269,34.6296438473,38.2952159892,41.7948155678,46.0573179454,95.2091916799,99.5573678712,109.5683947109,105.7322953198,438.6114469509,487.6441792652,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",12.3151172551,15.1560728868,18.5088223944,20.2939678895,20.4591959086,22.154891812,23.2589185578,27.3522687582,34.1265535427,73.9259702898,74.6364994036,85.8541418157,82.4711455926,318.8891857235,357.6708294623,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",15.42602522,17.005159341,21.5853979918,23.3901332461,25.237047065,26.0817412017,28.8642813606,37.6846700084,41.6374333219,84.4789246686,84.3410478075,97.8761391108,92.7774677469,370.7918381158,421.8193357045,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",24.4516224675,25.6795636874,29.8108542718,28.8833545489,30.4088677037,32.0992598117,35.0477455204,40.2225501099,45.3826015129,93.7562396175,97.1361078474,108.8659151833,99.2800671399,400.952124648,431.377615522,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",2333.4267759507,2210.288218566,2509.0163256171,2595.4890029835,2587.3114741589,3379.7502155129,4053.0876625787,5059.012729053,5010.7091876634,10679.7472910256,10993.4410871644,11944.0141007309,11289.521664415,48139.5027883245,52197.4124125871,INR million (Historic Current Prices),16.4728505421,14.2354849008,16.1296800332,14.1237320093,17.1534190682,15.1905919074,14.6944748152,15.5269101087,100.2052603758,9.8368722851,13.3010953601,1.5454254914,313.917697263,17.2597414738,2017-2022,513.3460281701,43.7279103523
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      General Merchandise Stores,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Apparel and Footwear Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Appliances and Electronics Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Home Products Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Health and Beauty Specialists,4,0.4108289577,0.3990364552,0.3770558419,0.3621271389,0.3494556632,0.3523196327,0.3557711846,0.3609509697,0.369297724,0.3752240088,0.3878304844,0.4020095924,0.415241649,1.9283882934,2.2263908644,INR million (Historic Current Prices),982.1637573242,1143.9553222656,1306.8028588295,1517.5820345879,1731.926422596,2029.0036377907,2337.225935936,2680.6708636284,3095.384560585,3514.45744133,4068.2479448318,4682.623465538,4903.2836494446,24739.3347644806,30506.4765329361,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",22.5757999698,23.6315056326,28.5865116895,32.5222841739,32.4268711254,34.6295144374,38.2951488372,41.794771141,46.0347874932,53.9677819061,59.4743993349,66.4951044,66.1682197712,334.5867638489,391.1892750485,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",12.3150988835,15.1560661375,18.5088134353,20.2939053245,20.4591938887,22.1548090199,23.2588777725,27.3522396835,34.1098594163,41.9037339925,44.5869659414,52.1033473043,51.6111834123,243.258814651,286.9243568008,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",15.4260022076,17.0051517682,21.5853875435,23.3900611359,25.2370445733,26.0816437351,28.8642307461,37.6846299505,41.6170650016,47.8855045583,50.3843488924,59.3992830287,58.0609723559,282.8518089056,338.3844351106,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",24.4515859908,25.6795522518,29.810839842,28.8832655034,30.4088647014,32.0991398578,35.047684063,40.2225073543,45.3604011204,53.144199659,58.0279671057,66.0687821046,62.1303574423,305.8590348632,346.0521090243,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",2333.4232949647,2210.287234283,2509.0151111363,2595.481001265,2587.3112187145,3379.7375854958,4053.0805553559,5059.0073514509,5008.2580344254,6053.6410660033,6567.3522639606,7248.6091146852,7065.0840251156,36722.3440318593,41872.8835271899,INR million (Historic Current Prices),16.472972428,14.2354804768,16.1293782252,14.1240725788,17.1529928361,15.1908203812,14.6945540186,15.4705190624,13.5386370431,15.7574963631,15.1017226344,4.7123196117,404.5462700752,23.3116283172,2017-2022,768.0280538948,54.0659805287
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Leisure and Personal Goods Specialists,4,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,      Other Non-Grocery Retailers,4,6.129e-07,1.777e-07,1.825e-07,1.1164e-06,3.45e-08,1.3166e-06,6.239e-07,3.837e-07,0.0001807425,0.2867408398,0.2613796403,0.2604082818,0.2482861414,0.5995454776,0.5489575795,INR million (Historic Current Prices),0.0014651856,0.0005094251,0.0006325538,0.004678618,0.0001709926,0.0075823492,0.0040984099,0.0028494881,1.5149502754,2685.6982879639,2741.8091850281,3033.2458572388,2931.8286847318,7691.5817871094,7521.9323730469,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",3.36784e-05,1.05236e-05,1.38372e-05,0.0001002643,3.2015e-06,0.0001294099,6.71519e-05,4.44268e-05,0.0225304522,41.2414097738,40.0829685363,43.0732903109,39.5640755486,104.024683102,96.4549042168,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",1.83716e-05,6.7493e-06,8.9591e-06,6.25649e-05,2.0199e-06,8.27921e-05,4.07853e-05,2.90748e-05,0.0166941263,32.0222362973,30.0495334622,33.7507945113,30.8599621803,75.6303710725,70.7464726615,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",2.30124e-05,7.5727e-06,1.04483e-05,7.21102e-05,2.4916e-06,9.74666e-05,5.06145e-05,4.00578e-05,0.0203683203,36.5934201103,33.9566989151,38.476856082,34.716495391,87.9400292102,83.4349005938,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",3.64767e-05,1.14356e-05,1.44298e-05,8.90454e-05,3.0023e-06,0.0001199539,6.14574e-05,4.27555e-05,0.0222003925,40.6120399584,39.1081407418,42.7971330786,37.1497096976,95.0930897849,85.3255064976,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",0.003480986,0.000984283,0.0012144809,0.0080017185,0.0002554445,0.0126300171,0.0071072228,0.0053776021,2.451153238,4626.1062250224,4426.0888232038,4695.4049860457,4224.4376392994,11417.1587564652,10324.5288853972,INR million (Historic Current Prices),-65.2313617145,24.1701327634,639.6395282206,-96.3452327517,4334.3142542944,-45.9480198669,-30.4733258897,53065.6993741721,177179.6329712715,2.0892479738,10.6293564775,-3.3435196908,162.3475862408,-2.2056505249,2017-2022,180.0736183493,22.8724280788
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,    Vending,3,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,    Direct Selling,3,,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",,,,,,,,,,,,,,,,INR million (Historic Current Prices),,,,,,,,,,,,,,,2017-2022,,
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,  Retail E-Commerce,2,9.21e-08,2.92e-08,5.56e-08,,0.0315619715,0.0522964935,0.2011522448,0.3020502481,0.4075831482,0.5451524957,0.7023472066,0.8608535791,1.340530209,1.5512889167,1.7624214891,INR million (Historic Current Prices),0.0002201236,8.37711e-05,0.0001925687,,156.4233125448,301.1747453213,1321.4624004364,2243.2334785461,3416.2858371735,5106.057182312,7367.4522628784,10027.2561798096,15829.3366546631,19901.5187759399,24149.0704345703,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",5.0597e-06,1.7305e-06,4.2125e-06,,2.9287148292,5.1402249838,21.651992873,34.9746144235,50.8072549475,78.4082849245,107.7060208486,142.3910018452,213.6117551992,269.1577937043,309.6672716757,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",2.7601e-06,1.1099e-06,2.7274e-06,,1.8478238096,3.2885446038,13.1505183047,22.8888449543,37.6460589472,60.880766232,80.7454087298,111.5728426792,166.6170786329,195.689169223,227.1306715574,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",3.4573e-06,1.2453e-06,3.1808e-06,,2.2793474708,3.871423522,16.3197725398,31.5351745262,45.9315432273,69.5715138283,91.244262959,127.1961822704,187.4390191609,227.5396909146,267.8667117989,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",5.4801e-06,1.8805e-06,4.3929e-06,,2.7464534782,4.764629344,19.8158834366,33.6589158753,50.0629543383,77.2117252513,105.0865835515,141.4780856345,200.5762698514,246.0478174967,273.936478565,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",0.0005229693,0.000161858,0.0003697251,,233.6795525119,501.6706661368,2291.602826022,4233.4681265663,5527.4686091617,8795.1662412243,11893.2412562765,15521.9955384347,22808.3059277441,29541.2316541293,33146.7717192755,INR million (Historic Current Prices),-61.9435885119,129.8748147487,,,92.5382734974,338.7693261023,69.7538634323,52.2929231329,49.4622354708,44.2884793457,36.1020855246,57.8630920644,25.7255386635,21.3428518017,2017-2022,372.9494710366,36.4466724182
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,Total,0,100.0000002944,100.0000006597,100.0000031799,99.9999986442,100.0000023588,100.0000005635,100.0000004929,99.9999987922,100.0000012015,99.9999993564,99.9999992565,99.999999879,99.9999989696,99.999818287,99.9999992109,INR million (Historic Current Prices),239068.7759138821,286679.4035502184,346580.7329456961,419074.366700839,495606.9240429865,575898.548089189,656946.3881292286,742668.9650507256,838181.3362290858,936629.1431183815,1048975.796991825,1164803.9121844766,1180826.5405091492,1282899.8130168917,1370221.0506081579,"USD million (Historic Current Prices, Year-on-Year Exchange Rates)",5495.1822685539,5922.1420696177,7581.5063510021,8980.902075288,9279.2520774007,9829.0050910149,10763.9827732045,11579.0714365506,12465.4946546554,14382.816741,15335.1531885371,16540.6760368926,15934.8705133321,17350.5593770458,17570.5568247066,"GBP million (Historic Current Prices, Year-on-Year Exchange Rates)",2997.6219274962,3798.1658163493,4908.7726453955,5604.0828949797,5854.5894440347,6288.2698237283,6537.5946371622,7577.8268093886,9236.4121434891,11167.6579153556,11496.5087595598,12960.7223866411,12429.192255123,12614.5949679514,12887.4205841587,"EUR million (Historic Current Prices, Year-on-Year Exchange Rates)",3754.8478423491,4261.5534639473,5724.7192146698,6459.0742603673,7221.8160481514,7402.8357953922,8113.1446657431,10440.3735286661,11269.2450550859,12761.8444243418,12991.3326945592,14775.5884627541,13982.4538059173,14667.756276029,15198.7882207942,"CHF million (Historic Current Prices, Year-on-Year Exchange Rates)",5951.7679087431,6435.3900713553,7906.2137432258,7976.001246217,8701.7806886454,9110.8008358064,9851.1868722086,11143.4821461648,12282.8814574766,14163.3259242179,14962.1984372471,16434.6282452833,14962.457871981,15860.8346736484,15543.1874894018,"JPY million (Historic Current Prices, Year-on-Year Exchange Rates)",567979.2668545678,553906.0955142508,665422.7072691838,716731.9671022561,740383.2737460994,959281.6553689657,1139238.0131925826,1401577.4203628278,1356157.3139982724,1613340.5337955125,1693356.3707604604,1803093.5685560717,1701439.1424670634,1904298.9126633215,1880751.662574816,INR million (Historic Current Prices),19.9150338451,20.8948841994,20.9168101005,18.262285509,16.2006663247,14.0732843153,13.0486411784,12.8606924044,11.7454067078,11.9947852038,11.0420197992,1.3755644325,8.6442224159,6.8065515877,2017-2022,46.292805501,7.9057515061
Asia Pacific,India,Snacks,2023,Snacks,Snacks,0,Retail Value RSP,Retail Channels,1,100.0000002944,100.0000006597,100.0000031799,99.9999986442,100.0000023588,100.0000005635,100.0000004929,99.9999987922,100.0000012015,99.9999993564,99.9999992565,99.999999879,99.9999989696,99.999818287,99.9999992109,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",3065.6159532387,3676.1344078873,4444.2584354313,5373.8555327455,6355.2443729793,7384.8363079636,8424.1253177998,9523.3592029389,10748.1291365981,12010.5406171752,13451.1791660231,14936.4610327612,15141.9216782059,16450.8230661134,17570.5568247066,"GBP million (Historic Current Prices, Fixed 2022 Exchange Rates)",2248.527609742,2696.3226442388,3259.7161383959,3941.5447728792,4661.3609327694,5416.5324636763,6178.8164773177,6985.0680685153,7883.3961870473,8809.3331316062,9865.9937186315,10955.3986984306,11106.0972663675,12066.1330157999,12887.4205841587,"EUR million (Historic Current Prices, Fixed 2022 Exchange Rates)",2651.8025640512,3179.9099421874,3844.3484422541,4648.4635055216,5497.3791826839,6387.9912406728,7286.9914100066,8237.8447717998,9297.2886486556,10389.2930132418,11635.4663943758,12920.2568973721,13097.9833558432,14230.2021691216,15198.7882207942,"CHF million (Historic Current Prices, Fixed 2022 Exchange Rates)",2711.8914902395,3251.9655983633,3931.4600443471,4753.7960759999,5621.9478879169,6532.7409061856,7452.1121074924,8424.5114766118,9507.961984195,10624.7107888653,11899.1220265169,13213.0254366158,13394.7791149824,14552.6536138018,15543.1874894018,"JPY million (Historic Current Prices, Fixed 2022 Exchange Rates)",328143.4025336253,393493.2722086875,475713.2357692996,575217.269918068,680265.0900478639,790472.5674097858,901718.0192554923,1019379.968029192,1150479.290149835,1285607.7618673781,1439813.6514670267,1598798.159933598,1620790.6587695128,1760895.408209892,1880751.662574816,,,,,,,,,,,,,,,,,"USD million (Historic Current Prices, Fixed 2022 Exchange Rates)",19.9150338451,20.8948841994,20.9168101005,18.262285509,16.2006663247,14.0732843153,13.0486411784,12.8606924044,11.7454067078,11.9947852038,11.0420197992,1.3755644325,8.6442224159,6.8065515877,2017-2022,46.292805501,7.9057515061
